Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,CalMass,AlignMasses,Abundance,sn,resolution,rel_abu,peak_index
373.044593783115,14,14,12,0,0,0,0,0,CHO,Tannin,374.051870249995,-8.94083323923485,4,373.044593783115,373.044593783115,4706197,24,290759.6,0.0082278730599956,1501
373.059900851222,15,18,11,0,0,0,0,0,CHO,Tannin,374.067177318102,47.4088716505525,3,373.059900851222,373.059900851222,14240667,77.18,279236.4,0.0248970453990065,1502
373.066326582984,15,18,11,0,0,0,0,0,CHO,Tannin,374.073603049864,30.2303368735014,3,373.066326582984,373.066326582984,1748382,7.5,256579.3,0.00305670696666145,1503
373.069739253958,0,0,0,0,0,0,0,0,,None,374.077015720838,0,3,373.069739253958,373.069739253958,2619807.5,12.36,192106,0.00458022550939207,1504
373.0776395473,15,18,11,0,0,0,0,0,CHO,Tannin,374.08491601418,-0.0122787094200068,4,373.0776395473,373.0776395473,119548832,664.58,276558.7,0.209007955715993,1505
373.088895596218,15,18,11,0,0,0,0,0,CHO,Tannin,374.096172063098,-30.1009286892184,1,373.088895596218,373.088895596218,8657831,46.04,277802.6,0.0151365390022761,1506
373.096146443719,16,22,10,0,0,0,0,0,CHO,Lignin,374.103422910599,47.7782760241739,2,373.096146443719,373.096146443719,12282794,66.26,308343.9,0.0214740840330474,1507
373.1140250536,16,22,10,0,0,0,0,0,CHO,Lignin,374.12130152048,-0.0122775152429922,3,373.1140250536,373.1140250536,116239280,646.12,276380.7,0.203221845669717,1508
373.125249955883,13,26,12,0,0,0,0,0,CHO,Carb,374.132526422763,26.4608830768006,3,373.125249955883,373.125249955883,8080310,42.82,283314.5,0.0141268554982745,1509
373.13247144589,13,26,12,0,0,0,0,0,CHO,Carb,374.13974791277,7.15878771314606,2,373.13247144589,373.13247144589,6185913,32.25,288802.3,0.0108148696121681,1510
373.1504105599,17,26,9,0,0,0,0,0,CHO,Protein,374.15768702678,-0.0122763212982365,2,373.1504105599,373.1504105599,28437440,156.37,271975.6,0.049717350648781,1511
373.1867960662,18,30,8,0,0,0,0,0,CHO,Protein,374.19407253308,-0.0122751277375809,1,373.1867960662,373.1867960662,7504847,39.61,288620.9,0.0131207700082867,1512
374.01533026648,16,9,10,1,0,0,0,0,CHON,ConHC,375.02260673336,0.103411739619165,2,374.01533026648,374.01533026648,3395873,16.68,261732.2,0.0059370255796488,1513
374.055245691331,14,17,11,1,0,0,0,0,CHON,Tannin,375.062522158211,47.0274547483075,3,374.055245691331,374.055245691331,3991857.3,20.01,251550.3,0.00697898858420435,1514
374.063151577414,14,18,11,0,1,0,0,0,CHO,Tannin,375.070428044294,47.5596396623744,3,374.063151577414,374.063151577414,2362164.5,10.92,260489.7,0.0041297866733645,1515
374.072892437056,14,17,11,1,0,0,0,0,CHON,Tannin,375.080168903936,-0.0226883131323928,4,374.072892437056,374.072892437056,10073401,53.93,269505,0.0176113887094894,1516
374.080957320848,14,18,11,0,1,0,0,0,CHO,Tannin,375.088233787728,0.0865688896415385,1,374.080957320848,374.080957320848,15400252,83.64,268736.3,0.0269243549617543,1517
374.091377170707,15,21,10,1,0,0,0,0,CHON,Tannin,375.098653637587,47.7001517866312,2,374.091377170707,374.091377170707,2934080,14.11,307388.2,0.00512967004735924,1518
374.099448054412,15,22,10,0,1,0,0,0,CHO,Lignin,375.106724521292,47.7923815710447,2,374.099448054412,374.099448054412,2929987.3,14.09,297612.9,0.00512251475486454,1519
374.109246913218,15,21,10,1,0,0,0,0,CHON,Tannin,375.116523380098,0.0600352166582017,3,374.109246913218,374.109246913218,15678791,85.2,274072.7,0.0274113264026562,1520
374.117384795958,15,22,10,0,1,0,0,0,CHO,Lignin,375.124661262838,-0.0253191515907755,1,374.117384795958,374.117384795958,16006475,87.02,268376.9,0.0279842183482742,1521
374.12045075178,15,21,10,1,0,0,0,0,CHON,Tannin,375.12772721866,-29.8066966232411,2,374.12045075178,374.12045075178,2028875.9,9.06,290691.9,0.00354709617121517,1522
374.145745387305,16,25,9,1,0,0,0,0,CHON,AminoSugar,375.153021854185,-0.241095179784907,1,374.145745387305,374.145745387305,4524374,22.98,287583.2,0.00790999079467871,1523
374.153759271832,16,26,9,0,1,0,0,0,CHO,Protein,375.161035738712,0.00408514747459784,1,374.153759271832,374.153759271832,5088601.5,26.13,265545.6,0.00889643319115269,1524
375.0391351052,17,12,10,0,0,0,0,0,CHO,ConHC,376.04641157208,-8.94827281007285,4,375.0391351052,375.0391351052,11976386,64.54,268652.7,0.0209383890486328,1525
375.0569041052,14,16,12,0,0,0,0,0,CHO,Tannin,376.06418057208,-0.0122140853062856,4,375.0569041052,375.0569041052,20168394,110.24,271387.1,0.0352605268449189,1526
375.0721602389,18,16,9,0,0,0,0,0,CHO,Lignin,376.07943670578,-0.0122135898266069,2,375.0721602389,375.0721602389,2990800,14.42,281163.7,0.00522883397100352,1527
375.075357706053,18,16,9,0,0,0,0,0,CHO,Lignin,376.082634172933,-8.51424698175596,2,375.075357706053,375.075357706053,51457744,284.77,271008.3,0.0899638892264285,1528
375.081916457462,18,16,9,0,0,0,0,0,CHO,Lignin,376.089192924342,-25.953449408233,2,375.081916457462,375.081916457462,2500819.8,11.69,269262,0.00437219858419093,1529
375.085451670987,0,0,0,0,0,0,0,0,,None,376.092728137867,0,3,375.085451670987,375.085451670987,3221717.3,15.71,231820.5,0.00563254810191579,1530
375.0932896115,15,20,11,0,0,0,0,0,CHO,Tannin,376.10056607838,-0.0122129036657406,4,375.0932896115,375.0932896115,59125464,327.54,270825.5,0.103369411098885,1531
375.104542080203,19,20,8,0,0,0,0,0,CHO,Lignin,376.111818547083,10.6326669879997,1,375.104542080203,375.104542080203,6362845,33.23,262310.9,0.0111242009122074,1532
375.1085457452,19,20,8,0,0,0,0,0,CHO,Lignin,376.11582221208,-0.0122124082819248,2,375.1085457452,375.1085457452,2562782.8,12.03,277242.1,0.00448052887687024,1533
375.111865160229,19,20,8,0,0,0,0,0,CHO,Lignin,376.119141627109,-8.83764727904005,2,375.111865160229,375.111865160229,34197216,188.49,275412.6,0.0597872023319998,1534
375.118043655371,0,0,0,0,0,0,0,0,,None,376.125320122251,0,3,375.118043655371,375.118043655371,2054114.5,9.2,186718.8,0.00359122097028585,1535
375.121751352893,0,0,0,0,0,0,0,0,,None,376.129027819773,0,3,375.121751352893,375.121751352893,3101412,15.04,343518.1,0.0054222176085589,1536
375.1296751178,16,24,10,0,0,0,0,0,CHO,AminoSugar,376.13695158468,-0.012211722253807,3,375.1296751178,375.1296751178,30609128,168.48,268717.5,0.0535141260897402,1537
375.148300351626,13,28,12,0,0,0,0,0,CHO,Carb,376.155576818506,6.64497789831849,2,375.148300351626,375.148300351626,10122991,54.2,273631.1,0.017698087210433,1538
375.1660606241,17,28,9,0,0,0,0,0,CHO,Protein,376.17333709098,-0.012210541221528,1,375.1660606241,375.1660606241,6407926,33.48,279765.8,0.0112030163008147,1539
376.034232853731,16,11,10,1,0,0,0,0,CHON,ConHC,377.041509320611,-8.52357427854132,2,376.034232853731,376.034232853731,1933143.9,8.52,238298,0.00337972732886125,1540
376.06026522553,13,16,12,0,1,0,0,0,CHO,Tannin,377.06754169241,-0.028843134990242,1,376.06026522553,376.06026522553,3107426.5,15.07,270352.5,0.00543273279577256,1541
376.067569329849,17,15,9,1,0,0,0,0,CHON,Lignin,377.074845796729,-0.43681282478511,3,376.067569329849,376.067569329849,2149989.3,9.73,278775.1,0.00375883947075501,1542
376.070783375752,14,19,11,1,0,0,0,0,CHON,Tannin,377.078059842632,47.0741139786414,3,376.070783375752,376.070783375752,8888423,47.32,277953.3,0.0155396844092046,1543
376.078851490982,17,16,9,0,1,0,0,0,CHO,Lignin,377.086127957862,-8.86006488909144,2,376.078851490982,376.078851490982,7723114,40.82,267101.5,0.0135023675421736,1544
376.088531629236,14,19,11,1,0,0,0,0,CHON,Tannin,377.095808096116,0.00626388321670859,4,376.088531629236,376.088531629236,6699118,35.1,264292.7,0.0117121090591685,1545
376.096624744823,14,20,11,0,1,0,0,0,CHO,Tannin,377.103901211703,0.0400717059983872,1,376.096624744823,376.096624744823,8452209,44.88,270767.9,0.014777048799392,1546
376.103741846471,18,19,8,1,0,0,0,0,CHON,Lignin,377.111018313351,0.128022111643345,3,376.103741846471,376.103741846471,1798516.1,7.77,257605.3,0.00314435672096989,1547
376.107086894246,18,19,8,1,0,0,0,0,CHON,Lignin,377.114363361126,-8.74209403300263,2,376.107086894246,376.107086894246,3942517.5,19.73,302580.1,0.00689272750945428,1548
376.115241010704,18,20,8,0,1,0,0,0,CHO,Lignin,377.122517477584,-8.86985218134805,2,376.115241010704,376.115241010704,6043769,31.45,279431.8,0.0105663583857489,1549
376.124913148844,15,23,10,1,0,0,0,0,CHON,AminoSugar,377.132189615724,0.0168343530425274,3,376.124913148844,376.124913148844,4717692.5,24.05,281320.1,0.00824797071310302,1550
376.133032264802,15,24,10,0,1,0,0,0,CHO,AminoSugar,377.140308731682,-0.01830216010364,1,376.133032264802,376.133032264802,5377152,27.73,273750.4,0.00940090779886636,1551
376.151697531383,12,28,12,0,1,0,0,0,CHO,Carb,377.158973998263,6.51503399440061,2,376.151697531383,376.151697531383,1899143.6,8.33,307816.5,0.00332028439597897,1552
377.0182817968,16,10,11,0,0,0,0,0,CHO,ConHC,378.02555826368,-8.58962974610822,3,377.0182817968,377.0182817968,3458536.3,17.03,292489,0.00604658021111034,1553
377.0514247968,17,14,10,0,0,0,0,0,CHO,Lignin,378.05870126368,-0.0121496477230544,2,377.0514247968,377.0514247968,5946870,30.91,268173.2,0.0103969492701423,1554
377.05474574347,17,14,10,0,0,0,0,0,CHO,Lignin,378.06202221035,-8.79628144204943,4,377.05474574347,377.05474574347,39571960,214.76,270484.1,0.0691839002097072,1555
377.0725541694,14,18,12,0,0,0,0,0,CHO,Tannin,378.07983063628,-0.0121489684270441,4,377.0725541694,377.0725541694,9452030,49.6,256163.4,0.0165250419817254,1556
377.0878103031,18,18,9,0,0,0,0,0,CHO,Lignin,378.09508676998,-0.0121484783666077,2,377.0878103031,377.0878103031,9255429,48.52,278293.7,0.0161813232484322,1557
377.091079774319,18,18,9,0,0,0,0,0,CHO,Lignin,378.098356241199,-8.65929313226869,3,377.091079774319,377.091079774319,100839944,550.7,273651,0.176299092156377,1558
377.101015909555,0,0,0,0,0,0,0,0,,None,378.108292376435,0,3,377.101015909555,377.101015909555,3027978,14.38,221824.1,0.00529383249627233,1559
377.1089396757,15,22,11,0,0,0,0,0,CHO,Tannin,378.11621614258,-0.0121477993516425,4,377.1089396757,377.1089396757,10985997,58.01,258648.1,0.0192068858897094,1560
377.1241958094,19,22,8,0,0,0,0,0,CHO,Lignin,378.13147227628,-0.0121473092352024,2,377.1241958094,377.1241958094,7696915.5,39.98,270922.6,0.0134565645440496,1561
377.127506890391,19,22,8,0,0,0,0,0,CHO,Lignin,378.134783357271,-8.76849847411954,2,377.127506890391,377.127506890391,43602452,236.86,269569.4,0.0762304340767187,1562
377.137410159788,0,0,0,0,0,0,0,0,,None,378.144686626668,0,3,377.137410159788,377.137410159788,2425880.8,11.08,316922.2,0.00424118227118002,1563
377.145325182,16,26,10,0,0,0,0,0,CHO,AminoSugar,378.15260164888,-0.0121466305012157,2,377.145325182,377.145325182,4017692,19.8,286802.6,0.0070241555485586,1564
377.1605813157,20,26,7,0,0,0,0,0,CHO,Lignin,378.16785778258,-0.012146140629399,2,377.1605813157,377.1605813157,3025442.3,14.36,256049.2,0.0052893993164207,1565
377.1640193157,20,26,7,0,0,0,0,0,CHO,Lignin,378.17129578258,-9.10326436297879,1,377.1640193157,377.1640193157,8747556,45.74,280002.9,0.0152934057697123,1566
378.046565443536,16,13,10,1,0,0,0,0,CHON,Lignin,379.053841910416,0.273663190160432,3,378.046565443536,378.046565443536,2342282.5,10.61,301472.5,0.00409502685090512,1567
378.050033462974,16,13,10,1,0,0,0,0,CHON,Lignin,379.057309929854,-8.87540291642114,3,378.050033462974,378.050033462974,5112716,25.81,283183.5,0.0089385927193036,1568
378.058105508217,16,14,10,0,1,0,0,0,CHO,Lignin,379.065381975097,-8.78599591252749,2,378.058105508217,378.058105508217,5611407,28.54,274951.3,0.00981045725114583,1569
378.076021608633,13,18,12,0,1,0,0,0,CHO,Tannin,379.083298075513,-0.309152932781326,2,378.076021608633,378.076021608633,1766294.4,7.46,270634.2,0.00308802332536889,1570
378.083134648501,17,17,9,1,0,0,0,0,CHON,Lignin,379.090411115381,-0.210940657862371,2,378.083134648501,378.083134648501,4754329.5,23.84,262193.6,0.00831202340475598,1571
378.086451667092,17,17,9,1,0,0,0,0,CHON,Lignin,379.093728133972,-8.96080288321194,3,378.086451667092,378.086451667092,11004827,58.11,264766.4,0.0192398064941209,1572
378.091278694147,17,18,9,0,1,0,0,0,CHO,Lignin,379.098555161027,-0.311651219057073,2,378.091278694147,378.091278694147,1751452.6,7.38,318795.3,0.00306207531546156,1573
378.09455671252,17,18,9,0,1,0,0,0,CHO,Lignin,379.1018331794,-8.95845021681514,3,378.09455671252,378.09455671252,13636510,72.54,262201.5,0.0238407940129494,1574
378.112081810745,14,22,11,0,1,0,0,0,CHO,Tannin,379.119358277625,0.548928643810313,2,378.112081810745,378.112081810745,1938853,8.4,270080.1,0.00338970858338307,1575
378.119475852187,18,21,8,1,0,0,0,0,CHON,Lignin,379.126752319067,-0.094066079604289,1,378.119475852187,378.119475852187,2746280,12.83,282178.7,0.00480133815630853,1576
378.122812870891,18,21,8,1,0,0,0,0,CHON,Lignin,379.130089337771,-8.89584278741074,2,378.122812870891,378.122812870891,2570153.3,11.86,245215.8,0.004493414767195,1577
378.130847915926,18,22,8,0,1,0,0,0,CHO,Lignin,379.138124382806,-8.708863059421,2,378.130847915926,378.130847915926,7136172.5,36.9,263139.1,0.0124762141202826,1578
378.16737612066,19,26,7,0,1,0,0,0,CHO,Lignin,379.17465258754,-9.08436367491319,2,378.16737612066,378.16737612066,1696699.4,7.07,313831.8,0.00296634996031205,1579
379.0306893547,16,12,11,0,0,0,0,0,CHO,ConHC,380.03796582158,-0.0120863714999086,3,379.0306893547,379.0306893547,3692825.8,18.02,307904.8,0.00645618997995126,1580
379.034060090684,16,12,11,0,0,0,0,0,CHO,ConHC,380.041336557564,-8.88147930051073,4,379.034060090684,379.034060090684,11341083,59.96,265988.8,0.0198276849198778,1581
379.067074861,17,16,10,0,0,0,0,0,CHO,Lignin,380.07435132788,-0.0120852142905672,3,379.067074861,379.067074861,18736424,100.51,267702.8,0.0327570049171879,1582
379.070384451159,17,16,10,0,0,0,0,0,CHO,Lignin,380.077660918039,-8.71975330217851,4,379.070384451159,379.070384451159,77428008,422.33,269417.5,0.135367860952766,1583
379.078269709596,16,16,9,2,0,0,0,0,CHON,Lignin,380.085546176476,0.0893125886186219,3,379.078269709596,379.078269709596,2986285,14.14,253225.3,0.00522094036883049,1584
379.081512348505,13,20,9,2,0,1,0,0,CHONS,AminoSugar,380.088788815385,0.426547480732687,3,379.081512348505,379.081512348505,3494702.5,16.93,250881.2,0.0061098098002377,1585
379.1034603673,18,20,9,0,0,0,0,0,CHO,Lignin,380.11073683418,-0.0120840574523143,2,379.1034603673,379.1034603673,24909112,134.35,271175.6,0.0435487531807982,1586
379.10678643017,18,20,9,0,0,0,0,0,CHO,Lignin,380.11406289705,-8.76225447729117,3,379.10678643017,379.10678643017,101070136,551.96,272346.8,0.176701538240854,1587
379.114710727413,15,24,11,0,0,0,0,0,CHO,Carb,380.121987194293,25.9769746033103,2,379.114710727413,379.114710727413,3398459.8,16.4,265672.5,0.00594154809794363,1588
379.11663149619,0,0,0,0,0,0,0,0,,None,380.12390796307,0,2,379.11663149619,379.11663149619,2217788.8,9.93,328239.5,0.00387737375215699,1589
379.1398458736,19,24,8,0,0,0,0,0,CHO,Lignin,380.14712234048,-0.0120829006859832,2,379.1398458736,379.1398458736,15254854,81.42,266999.9,0.026670154747191,1590
379.143194177756,19,24,8,0,0,0,0,0,CHO,Lignin,380.150470644636,-8.81992183456074,2,379.143194177756,379.143194177756,30971208,167.59,265692.5,0.0541471527729758,1591
379.1762313799,20,28,7,0,0,0,0,0,CHO,Lignin,380.18350784678,-0.0120817444401006,2,379.1762313799,379.1762313799,3748180.8,18.32,274367.7,0.00655296746572928,1592
379.1797473799,20,28,7,0,0,0,0,0,CHO,Lignin,380.18702384678,-9.26016160244205,2,379.1797473799,379.1797473799,4118870.3,20.35,244316.8,0.00720104619058361,1593
380.037374794774,15,12,11,0,1,0,0,0,CHO,ConHC,381.044651261654,-8.75276832499791,2,380.037374794774,380.037374794774,1825969.5,7.78,352212.6,0.00319235366845537,1594
380.062315099949,16,15,10,1,0,0,0,0,CHON,Lignin,381.069591566829,0.0108664443508754,3,380.062315099949,380.062315099949,7186107.5,37.17,270699.7,0.0125635157868407,1595
380.065751141993,16,15,10,1,0,0,0,0,CHON,Lignin,381.073027608873,-9.00588843589866,3,380.065751141993,380.065751141993,8599229,44.92,260319,0.0150340847664968,1596
380.070513200262,16,16,10,0,1,0,0,0,CHO,Lignin,381.077789667142,-0.231172596550614,3,380.070513200262,380.070513200262,3316415,15.95,315411.2,0.00579810867124035,1597
380.073813240642,16,16,10,0,1,0,0,0,CHO,Lignin,381.081089707522,-8.89085082842323,3,380.073813240642,380.073813240642,9858752,51.82,268793.3,0.0172361165471776,1598
380.098702545193,17,19,9,1,0,0,0,0,CHON,Lignin,381.105979012073,0.00577773010088947,2,380.098702545193,380.098702545193,8939210,46.78,251554.4,0.0156284756325847,1599
380.102035585976,17,19,9,1,0,0,0,0,CHON,Lignin,381.109312052856,-8.73985166711979,3,380.102035585976,380.102035585976,5912267.5,30.19,268055,0.0103364535073091,1600
380.106803644319,17,20,9,0,1,0,0,0,CHO,Lignin,381.114080111199,0.0182819294472097,1,380.106803644319,380.106803644319,4024013.5,19.83,267304.3,0.0070352074657539,1601
380.110134685079,17,20,9,0,1,0,0,0,CHO,Lignin,381.117411151959,-8.7219139333491,1,380.110134685079,380.110134685079,13915855,74.07,262688.4,0.0243291745885914,1602
380.135008989446,18,23,8,1,0,0,0,0,CHON,Lignin,381.142285456326,0.213211647034801,2,380.135008989446,380.135008989446,3828441,18.76,279511,0.00669328686531452,1603
380.143262090432,18,24,8,0,1,0,0,0,CHO,Lignin,381.150538557312,-0.173087285650217,1,380.143262090432,380.143262090432,3355868.3,16.17,277679.5,0.00586708511744477,1604
380.146469129674,18,24,8,0,1,0,0,0,CHO,Lignin,381.153745596554,-8.58711633285915,2,380.146469129674,380.146469129674,5104349.5,25.76,234803.3,0.00892396551607423,1605
381.0463394189,16,14,11,0,0,0,0,0,CHO,Tannin,382.05361588578,-0.0120226057054751,3,381.0463394189,381.0463394189,14612553,77.89,271787.7,0.0255472159721444,1606
381.049694039865,16,14,11,0,0,0,0,0,CHO,Tannin,382.056970506745,-8.79244328664901,4,381.049694039865,381.049694039865,30849098,166.92,265170.3,0.0539336671115476,1607
381.0827249252,17,18,10,0,0,0,0,0,CHO,Lignin,382.09000139208,-0.0120214606730548,3,381.0827249252,381.0827249252,65402968,356.38,268746.6,0.114344409817726,1608
381.086050487595,17,18,10,0,0,0,0,0,CHO,Lignin,382.093326954475,-8.71555570326237,4,381.086050487595,381.086050487595,67745880,369.23,268181.6,0.11844053722734,1609
381.093963549001,14,22,12,0,0,0,0,0,CHO,Carb,382.101240015881,25.8731312120335,3,381.093963549001,381.093963549001,7759964.5,40.31,266127.1,0.0135667934971851,1610
381.102792113474,0,0,0,0,0,0,0,0,,None,382.110068580354,0,4,381.102792113474,381.102792113474,2881632,13.57,218397,0.0050379748874986,1611
381.1191104315,18,22,9,0,0,0,0,0,CHO,Lignin,382.12638689838,-0.0120203160074466,2,381.1191104315,381.1191104315,54507624,296.64,270297.3,0.0952960131235411,1612
381.122465428807,18,22,9,0,0,0,0,0,CHO,Lignin,382.129741895687,-8.79175373970874,3,381.122465428807,381.122465428807,50591848,275.17,268018.6,0.0884500379424389,1613
381.130398516116,15,26,11,0,0,0,0,0,CHO,Carb,382.137674982996,25.7412324086429,1,381.130398516116,381.130398516116,5077099,25.6,275383.3,0.00887632329990236,1614
381.1554959378,19,26,8,0,0,0,0,0,CHO,Lignin,382.16277240468,-0.0120191717085458,2,381.1554959378,381.1554959378,22222966,119.62,264875.2,0.0388525476652588,1615
381.15888622783,19,26,8,0,0,0,0,0,CHO,Lignin,382.16616269471,-8.8832650340159,2,381.15888622783,381.15888622783,10864759,57.34,263777.8,0.0189949247512258,1616
381.1918814441,20,30,7,0,0,0,0,0,CHO,Protein,382.19915791098,-0.0120180274787931,2,381.1918814441,381.1918814441,4008068,19.74,253452,0.00700732985037185,1617
382.044924396133,15,13,11,1,0,0,0,0,CHON,Tannin,383.052200863013,-8.7209978307051,3,382.044924396133,382.044924396133,2856411.5,13.43,306371.2,0.00499388173276886,1618
382.049488348632,15,14,11,0,1,0,0,0,CHO,Tannin,383.056764815512,0.525548186305051,3,382.049488348632,382.049488348632,2094557.4,9.25,304421.9,0.00366192754023566,1619
